EVI,NDVI,NDWI,rainfall,temp,label
1.255474453,0.2231834,-0.21477664,1608.071743,25.42752808,0
1.197768281,0.21490948,-0.2043919,1608.071743,25.42752808,0
1.389949109,0.26131153,-0.24468923,1608.071743,25.42752808,1
0.95264624,0.20710537,-0.21101661,1608.071743,25.42752808,0
0.799787196,0.1838565,-0.19703215,1608.071743,25.42752808,0
0.942960434,0.19237861,-0.19360131,1608.071743,25.42752808,0
1.355912477,0.23838755,-0.2300813,1608.071743,25.42752808,0
1.580044469,0.24809077,-0.22562674,1608.071743,25.42752808,0
1.696750903,0.24977857,-0.2264233,1608.071743,25.42752808,0
2.462535439,0.27167115,-0.22041166,1608.071743,25.42752808,1
3.190591074,0.25202477,-0.1896786,1608.071743,25.42752808,1
2.906091371,0.22495088,-0.18087122,1608.071743,25.42752808,0
3.191056911,0.22964408,-0.18431556,1608.071743,25.42752808,0
1.847599165,0.2466326,-0.21228546,1608.071743,25.42752808,0
1.688199828,0.25632083,-0.233997,1608.071743,25.42752808,1
1.074321105,0.19702928,-0.19546248,1608.071743,25.42752808,0
1.235194585,0.23229912,-0.22644497,1608.071743,25.42752808,0
1.221160779,0.25794783,-0.24820551,1608.071743,25.42752808,1
0.825831025,0.18921062,-0.19609016,1608.071743,25.42752808,0
0.876395987,0.18676886,-0.1927833,1608.071743,25.42752808,0
1.098364139,0.21319588,-0.21394677,1608.071743,25.42752808,0
1.414772727,0.26051477,-0.24720497,1608.071743,25.42752808,1
1.588054703,0.24967091,-0.22811557,1608.071743,25.42752808,0
1.745696655,0.2420626,-0.22823425,1608.071743,25.42752808,0
2.062543921,0.26429537,-0.22406277,1608.071743,25.42752808,1
3.574720211,0.2569806,-0.20180996,1608.071743,25.42752808,1
4.253218884,0.24354878,-0.18667917,1608.071743,25.42752808,0
3.259577279,0.240673,-0.19268636,1608.071743,25.42752808,0
1.664572864,0.2411283,-0.2140632,1608.071743,25.42752808,0
1.082607672,0.20282187,-0.20070423,1608.071743,25.42752808,0
0.971305231,0.17218097,-0.17881395,1608.071743,25.42752808,0
1.020602219,0.24655436,-0.24417272,1608.071743,25.42752808,0
